dam_id,dam_name,state,name_storage,namo_storage,current_storage,fill_percent,log_date
42,El Cuchillo,Nuevo León,1784.29,1123.14,624.9,0.56,19/03/2021
43,Los Gigantes,Jalisco,8.85,7.5,4.33,0.58,19/03/2021
44,Danxho,Estado de México,32.67,31.05,13.85,0.45,19/03/2021
45,De Gonzalo,Michoacán,10,8.84,5.38,0.61,19/03/2021
46,Derivadora Las Blancas,Tamaulipas,133.43,83.78,13.06,0.16,19/03/2021
47,Der. Potrerillos,Aguascalientes,2.1,2.04,1.2,0.59,19/03/2021
48,Los Arcos,Querétaro,8.04,5.79,1.16,0.2,19/03/2021
49,El Bosque,Michoacán,220.1,202.4,84.68,0.42,19/03/2021
50,El Carrizo,Baja California,44.59,40.87,24.05,0.59,19/03/2021
51,El Cazadero,Zacatecas,44.68,22.18,16.63,0.75,19/03/2021
52,El Centenario,Coahuila,25.71,24.59,18.06,0.73,19/03/2021
53,El Centenario,Querétaro,14.18,9.78,0.99,0.1,19/03/2021
54,El Chique,Zacatecas,192.57,138.91,84.42,0.61,19/03/2021
55,El Cuarenta,Jalisco,38.96,30.63,10.76,0.35,19/03/2021
56,El Estribón,Jalisco,7.74,6.38,5.05,0.79,19/03/2021
57,El Gallo,Guerrero,545.97,400.04,312.5,0.78,19/03/2021
58,El Granero,Chihuahua,832.41,292.47,144.18,0.49,19/03/2021
59,Molinitos,Estado de México,8.7,7.69,0.94,0.12,19/03/2021
60,Piedra Labrada,Veracruz,8.13,2.5,2.49,0.99,19/03/2021
61,El Niagara,Aguascalientes,31.7,16.19,16.02,0.99,19/03/2021
62,El Palote,Guanajuato,17.16,9.64,4.58,0.48,19/03/2021
63,El Potosino,San Luis Potosí,5.2,3.29,1.11,0.34,19/03/2021
64,El Rejón,Chihuahua,7.76,6.53,3.36,0.51,19/03/2021
65,El Rodeo,Morelos,33.14,26.98,4.62,0.17,19/03/2021
66,El Salto,Jalisco,118.54,85,76.55,0.9,19/03/2021
67,El Tigre,Durango,18.56,14,6.14,0.44,19/03/2021
68,El Tintero,Chihuahua,216.7,125.08,23.41,0.19,19/03/2021
69,Ensenada,Baja California,6.34,2.73,1.09,0.4,19/03/2021
70,Endó,Hidalgo,208.65,182.9,118.35,0.65,19/03/2021
71,Las Ánimas,Tamaulipas,654.37,563.44,219.1,0.39,19/03/2021
72,Isla de las Aves o El Salto,Estado de México,12.32,9.93,2.49,0.25,19/03/2021
73,El Bosque,Durango,96.57,73.26,68.3,0.93,19/03/2021
74,Las Tortolas,Durango,383.16,309.24,244.69,0.79,19/03/2021
75,Trujillo,Zacatecas,125.92,95.72,46.95,0.49,19/03/2021
76,El Peaje,San Luis Potosí,9.05,6.69,0.71,0.11,19/03/2021
77,San Antonio,Michoacán,29.79,28.68,3.86,0.13,19/03/2021
78,Bacurato,Sinaloa,2687.07,1618.75,308.66,0.19,19/03/2021
79,Huapango,Estado de México,126.5,121.3,4.43,0.04,19/03/2021
80,Valencia,Jalisco,22.63,21.73,10.84,0.5,19/03/2021
81,La Begoña,Guanajuato,241.41,170.79,26.61,0.16,19/03/2021
82,Punta de Agua,Sonora,29.69,16.16,0.33,0.02,19/03/2021
83,La Gavia,Estado de México,36.3,20.23,19.55,0.97,19/03/2021
84,Santa Teresa,Zacatecas,13.94,9.17,7.52,0.82,19/03/2021
85,El Salto o Elota,Sinaloa,815.59,403.9,85.9,0.21,19/03/2021
86,Agua Puerca,Durango,56.06,30.76,14.2,0.46,19/03/2021
87,Puente Calderón,Jalisco,100,80,13.24,0.17,19/03/2021
88,El Sabinal o El Cajón,Sinaloa,469.2,294.58,63.12,0.21,19/03/2021
89,La Pólvora,Jalisco,56.15,51.68,19.98,0.39,19/03/2021
90,Tayahua,Zacatecas,50.38,31.6,18.65,0.59,19/03/2021
91,El Molinito,Sonora,222.47,121.2,8.65,0.07,19/03/2021
92,La Vega,Jalisco,80,44.04,28.37,0.64,19/03/2021
93,Falcón,Tamaulipas,1607.96,1351.63,86.64,0.06,19/03/2021
94,La Amistad,Coahuila,2707.44,1769.66,103.39,0.06,19/03/2021
95,Jalpan,Querétaro,11.2,8,6.72,0.84,19/03/2021
96,Jaripo,Michoacán,9.27,6.03,1.38,0.23,19/03/2021
97,La Peña,Hidalgo,43.32,39.99,26.52,0.66,19/03/2021
98,Der. Jocoqui,Aguascalientes,11.4,10.98,10.39,0.95,19/03/2021
99,El Sabino,Sinaloa,685.11,519.28,290.08,0.56,19/03/2021
100,San Bernabé,Estado de México,52.51,35.31,4.07,0.12,19/03/2021
101,Cerro Prieto,Nuevo León,393,300,58.9,0.2,19/03/2021
102,El Comedero,Sinaloa,3966.17,2580.19,399.45,0.15,19/03/2021
103,La Villita,Zacatecas,11.17,9.02,5.57,0.62,19/03/2021
104,Vinoramas,Sinaloa,102,54.68,15.75,0.29,19/03/2021
105,El Portillo II o Cuxtepeques,Chiapas,116.11,68.15,62.57,0.92,19/03/2021
106,Lago Toronto,Chihuahua,3453.58,2893.57,866.51,0.3,19/03/2021
107,La Calera,Guerrero,34.19,9.39,5.99,0.64,19/03/2021
108,La Cangrejera,Veracruz,31.6,28.54,16.07,0.56,19/03/2021
109,La Codorniz,Aguascalientes,6.53,5.37,3.45,0.64,19/03/2021
110,La Colonia,Jalisco,6.5,5.78,3.34,0.58,19/03/2021
111,La Concepción,Estado de México,12.6,12.11,5.96,0.49,19/03/2021
112,La Esperanza,Hidalgo,4.2,3.92,3.57,0.91,19/03/2021
113,La Fragua,Coahuila,85.38,47.3,13.49,0.29,19/03/2021
114,La Golondrina,Guanajuato,5.97,4.67,2.51,0.54,19/03/2021
115,Tejocotal,Hidalgo,49.23,40.64,7.74,0.19,19/03/2021
116,Divino Redentor,Querétaro,14.41,9.31,0,0,19/03/2021
117,La Muñeca,San Luis Potosí,31,24.14,6.92,0.29,19/03/2021
118,La Purísima,Guanajuato,181.93,110,58.74,0.53,19/03/2021
119,La Red,Jalisco,18.3,14.25,6.38,0.45,19/03/2021
120,Garabatillos,Jalisco,21.5,16,4.98,0.31,19/03/2021
121,La Soledad,Guanajuato,2.37,1.86,1.52,0.82,19/03/2021
122,La Venta,Querétaro,3.78,2.48,0,0,19/03/2021
123,Chapala,Jalisco,9279.71,8126.41,4388.45,0.54,19/03/2021
124,Tecoman,Colima,41.3,38.34,23.72,0.62,19/03/2021
125,Laguna de Tuxpan,Guerrero,19.5,17.65,13.47,0.76,19/03/2021
126,B. de Tavamatacheo,Guanajuato,325.2,278.79,48.52,0.17,19/03/2021
127,Laguna del Fresno,Michoacán,13.13,10.3,2.19,0.21,19/03/2021
128,Las Auras B.C.,Baja California,5.1,5.01,2.3,0.46,19/03/2021
129,Las Lajas,Chihuahua,106.55,83.27,14.2,0.17,19/03/2021
130,Las Vírgenes,Chihuahua,477.62,355.29,65.39,0.18,19/03/2021
131,San Lorenzo,Tamaulipas,255.65,230.78,72.43,0.31,19/03/2021
132,Guamuchil,Sinaloa,264.95,80.08,27.46,0.34,19/03/2021
133,Moraleños,Zacatecas,26.07,20.93,10.53,0.5,19/03/2021
134,Naranjos,Durango,27.39,20.93,20.8,0.99,19/03/2021
135,Los Olivos,Michoacán,16.27,10.26,5.22,0.51,19/03/2021
136,Omiltepec,Hidalgo,29.26,24.03,4.01,0.17,19/03/2021
137,Tres Mezquites,Michoacán,17.1,14.59,0,0,19/03/2021
138,El Palmito,Durango,4278.54,2957.61,1546.53,0.52,19/03/2021
139,La Angostura,Sonora,1116.46,703.38,457.63,0.65,19/03/2021
140,Madín,Estado de México,17.96,9.37,7.27,0.78,19/03/2021
141,La Cienega,Michoacán,27.25,18.51,12.73,0.69,19/03/2021
142,Lobatos,Zacatecas,9.44,6.91,5.85,0.85,19/03/2021
143,Valsequillo o Balcón del Diablo,Puebla,391.49,300.65,279.59,0.93,19/03/2021
144,San Antonio de Aceves,Guanajuato,23.95,20.08,9.64,0.48,19/03/2021
145,El Azucar,Tamaulipas,2208.66,781.7,832.77,1.07,19/03/2021
146,Media Luna,Aguascalientes,21.2,15,2.54,0.17,19/03/2021
147,El Rosario,Michoacán,249.84,194.45,175.29,0.9,19/03/2021
148,Excamé,Zacatecas,70.92,64.53,29.91,0.46,19/03/2021
149,El Mahone,Sinaloa,4171.27,3312.89,817.27,0.25,19/03/2021
150,Cerro de Oro,Oaxaca,3547.16,2599.51,1745.54,0.67,19/03/2021
151,Necaxa,Puebla,39.28,29.06,15.49,0.53,19/03/2021
152,Nexapa,Puebla,15.31,12.5,4.78,0.38,19/03/2021
153,Palomas,Zacatecas,8.76,4.62,3.86,0.83,19/03/2021
154,Chicayán,Veracruz,572.32,220,119.9,0.54,19/03/2021
155,Pedro José Méndez,Tamaulipas,38.36,31.26,12.74,0.41,19/03/2021
156,Peña del Águila,Durango,54.9,27.95,22.95,0.82,19/03/2021
157,Peñuelitas,Guanajuato,30.17,17.46,1.3,0.07,19/03/2021
158,Pico del Águila,Chihuahua,59.84,48.28,23.52,0.49,19/03/2021
159,Piedras Azules Chih.,Chihuahua,13.19,8.71,4.8,0.55,19/03/2021
160,Calles,Aguascalientes,407.44,358.12,116.84,0.33,19/03/2021
161,El Marqués,Oaxaca,1726.75,720.32,410.29,0.57,19/03/2021
162,El Tunal,Durango,94.62,78.06,72.41,0.93,19/03/2021
163,Pucuato,Michoacán,11.53,9.49,3.86,0.41,19/03/2021
164,Pátzcuaro Mich.,Michoacán,1135.57,646.58,314.6,0.49,19/03/2021
165,Trigomil,Jalisco,324,250,179.04,0.72,19/03/2021
166,Boca del Tesorero,Zacatecas,36.74,26.22,17.19,0.66,19/03/2021
167,Real Viejo o El Sombrero,Tamaulipas,105.99,54.78,15.07,0.28,19/03/2021
168,Requena,Hidalgo,61.52,51.57,19.39,0.38,19/03/2021
169,El Guineo,Guerrero,259.5,126.69,103,0.81,19/03/2021
170,La Boca,Nuevo León,42.66,39.49,30.23,0.77,19/03/2021
171,Sabaneta,Michoacán,5.88,5.04,4.81,0.95,19/03/2021
172,Salinillas,Nuevo León,19.01,19.01,7.72,0.41,19/03/2021
173,Tepetitlán,Estado de México,81.03,59.97,41.05,0.68,19/03/2021
174,Federalismo Mexicano,Durango,377.34,245.43,71.54,0.29,19/03/2021
175,El Tepozán,Querétaro,58.03,47.81,0.84,0.02,19/03/2021
176,Atlanga,Tlaxcala,47.97,42.63,26.25,0.62,19/03/2021
177,San José,San Luis Potosí,5.66,5.22,3.63,0.7,19/03/2021
178,La Laguna,Michoacán,71.69,60.55,34.55,0.57,19/03/2021
179,San Miguel,Coahuila,22.19,21.17,16.62,0.79,19/03/2021
180,San Rafael,Nayarit,35.59,26.18,23.31,0.89,19/03/2021
181,Sanalona,Sinaloa,987.52,687.99,187.1,0.27,19/03/2021
182,Tanque Santa Elena,Durango,18.77,15.08,12.52,0.83,19/03/2021
183,Santa Rosa,Zacatecas,14.04,10.48,8.32,0.79,19/03/2021
184,Santiago Bayacora,Durango,169.87,130.05,119.45,0.92,19/03/2021
185,Santiago,Zacatecas,11.42,6.2,4,0.65,19/03/2021
186,Guadalupe,Estado de México,64.08,56.91,26.71,0.47,19/03/2021
187,Trojes,Colima,285.74,203.39,140.59,0.69,19/03/2021
188,Solís,Guanajuato,1214.14,800,680.52,0.85,19/03/2021
189,Tacotán,Jalisco,169,149.24,103.29,0.69,19/03/2021
190,Sistema lagunario Chairel,Tamaulipas,854,676,348,0.51,19/03/2021
191,Taxhimay,Hidalgo,47.39,39.91,29.1,0.73,19/03/2021
192,Tenango,Puebla,46.58,28.48,4.64,0.16,19/03/2021
193,Boquilla de Zaragoza,Jalisco,13.85,10.49,3.12,0.3,19/03/2021
194,Tepuxtepec,Michoacán,537.53,450,324.13,0.72,19/03/2021
195,Chincua,Michoacán,17.33,14.97,3.08,0.21,19/03/2021
196,Urepetiro,Michoacán,10.92,8.28,2.58,0.31,19/03/2021
197,Ojo Caliente,San Luis Potosí,22.4,9.51,0.31,0.03,19/03/2021
198,Tepecoacuilco,Guerrero,51.73,31.01,9.23,0.3,19/03/2021
199,Valle de Bravo,Estado de México,449.42,394.39,232.68,0.59,19/03/2021
200,Don Martín,Coahuila,1322.37,874.1,178.06,0.2,19/03/2021
201,Las Golondrinas,Hidalgo,19.69,17.8,4.49,0.25,19/03/2021
202,Valle de Juárez,Jalisco,18.12,14.44,10.32,0.71,19/03/2021
203,Palos Altos,Guerrero,300,249.49,159.8,0.64,19/03/2021
204,Las Adjuntas,Tamaulipas,5498.23,3910.69,1771.45,0.45,19/03/2021
205,Villa Hidalgo,Durango,39.56,23.08,7.12,0.31,19/03/2021
206,Villa Victoria,Estado de México,249.94,185.72,70.8,0.38,19/03/2021
207,San Marcos Arteaga,Oaxaca,57.26,47.23,42.31,0.9,19/03/2021
208,La Peña,Michoacán,47.49,36.29,19.27,0.53,19/03/2021
209,El Oviachic,Sonora,4478.22,3023.14,1183.99,0.39,19/03/2021
210,Ñado,Estado de México,18.5,16.8,5.99,0.36,19/03/2021
