dam_id,dam_name,state,name_storage,namo_storage,current_storage,fill_percent,log_date
75,Trujillo,Zacatecas,125.92,95.72,41.05,0.43,25/04/2021
76,El Peaje,San Luis Potosí,9.05,6.69,0.17,0.03,25/04/2021
77,San Antonio,Michoacán,29.79,28.68,3.6,0.13,25/04/2021
78,Bacurato,Sinaloa,2687.07,1618.75,186.49,0.12,25/04/2021
79,Huapango,Estado de México,126.5,121.3,3.06,0.03,25/04/2021
80,Valencia,Jalisco,22.63,21.73,7.53,0.35,25/04/2021
81,La Begoña,Guanajuato,241.41,170.79,25.21,0.15,25/04/2021
82,Punta de Agua,Sonora,29.69,16.16,0.24,0.01,25/04/2021
83,La Gavia,Estado de México,36.3,20.23,13.02,0.64,25/04/2021
84,Santa Teresa,Zacatecas,13.94,9.17,6.04,0.66,25/04/2021
85,El Salto o Elota,Sinaloa,815.59,403.9,63.21,0.16,25/04/2021
86,Agua Puerca,Durango,56.06,30.76,12.96,0.42,25/04/2021
87,Puente Calderón,Jalisco,100,80,11.47,0.14,25/04/2021
88,El Sabinal o El Cajón,Sinaloa,469.2,294.58,53.61,0.18,25/04/2021
89,La Pólvora,Jalisco,56.15,51.68,15.98,0.31,25/04/2021
90,Tayahua,Zacatecas,50.38,31.6,15.23,0.48,25/04/2021
91,El Molinito,Sonora,222.47,121.2,6.83,0.06,25/04/2021
92,La Vega,Jalisco,80,44.04,20.9,0.47,25/04/2021
93,Falcón,Tamaulipas,1607.96,1351.63,53.82,0.04,25/04/2021
94,La Amistad,Coahuila,2707.44,1769.66,116.33,0.07,25/04/2021
95,Jalpan,Querétaro,11.2,8,5.67,0.71,25/04/2021
96,Jaripo,Michoacán,9.27,6.03,1.35,0.22,25/04/2021
97,La Peña,Hidalgo,43.32,39.99,20.69,0.52,25/04/2021
98,Der. Jocoqui,Aguascalientes,11.4,10.98,10.32,0.94,25/04/2021
99,El Sabino,Sinaloa,685.11,519.28,122.33,0.24,25/04/2021
100,San Bernabé,Estado de México,52.51,35.31,4.07,0.12,25/04/2021
101,Cerro Prieto,Nuevo León,393,300,52.08,0.17,25/04/2021
102,El Comedero,Sinaloa,3966.17,2580.19,281.28,0.11,25/04/2021
103,La Villita,Zacatecas,11.17,9.02,4.58,0.51,25/04/2021
104,Vinoramas,Sinaloa,102,54.68,14.75,0.27,25/04/2021
105,El Portillo II o Cuxtepeques,Chiapas,116.11,68.15,62.57,0.92,25/04/2021
106,Lago Toronto,Chihuahua,3453.58,2893.57,744.05,0.26,25/04/2021
107,La Calera,Guerrero,34.19,9.39,5.99,0.64,25/04/2021
108,La Cangrejera,Veracruz,31.6,28.54,6.17,0.22,25/04/2021
109,La Codorniz,Aguascalientes,6.53,5.37,2.96,0.55,25/04/2021
110,La Colonia,Jalisco,6.5,5.78,3.34,0.58,25/04/2021
111,La Concepción,Estado de México,12.6,12.11,4.63,0.38,25/04/2021
112,La Esperanza,Hidalgo,4.2,3.92,3.49,0.89,25/04/2021
113,La Fragua,Coahuila,85.38,47.3,13.49,0.29,25/04/2021
114,La Golondrina,Guanajuato,5.97,4.67,2.27,0.49,25/04/2021
115,Tejocotal,Hidalgo,49.23,40.64,7.74,0.19,25/04/2021
116,Divino Redentor,Querétaro,14.41,9.31,0,0,25/04/2021
117,La Muñeca,San Luis Potosí,31,24.14,6.2,0.26,25/04/2021
118,La Purísima,Guanajuato,181.93,110,57.31,0.52,25/04/2021
119,La Red,Jalisco,18.3,14.25,5.81,0.41,25/04/2021
120,Garabatillos,Jalisco,21.5,16,4.9,0.31,25/04/2021
121,La Soledad,Guanajuato,2.37,1.86,1.52,0.82,25/04/2021
122,La Venta,Querétaro,3.78,2.48,0,0,25/04/2021
123,Chapala,Jalisco,9279.71,8126.41,4082.9,0.5,25/04/2021
124,Tecoman,Colima,41.3,38.34,17.88,0.47,25/04/2021
125,Laguna de Tuxpan,Guerrero,19.5,17.65,13.47,0.76,25/04/2021
126,B. de Tavamatacheo,Guanajuato,325.2,278.79,39.26,0.14,25/04/2021
127,Laguna del Fresno,Michoacán,13.13,10.3,0.96,0.09,25/04/2021
128,Las Auras B.C.,Baja California,5.1,5.01,2.42,0.48,25/04/2021
129,Las Lajas,Chihuahua,106.55,83.27,10.24,0.12,25/04/2021
130,Las Vírgenes,Chihuahua,477.62,355.29,63.2,0.18,25/04/2021
131,San Lorenzo,Tamaulipas,255.65,230.78,62.73,0.27,25/04/2021
132,Guamuchil,Sinaloa,264.95,80.08,16.75,0.21,25/04/2021
133,Moraleños,Zacatecas,26.07,20.93,9.85,0.47,25/04/2021
134,Naranjos,Durango,27.39,20.93,20.76,0.99,25/04/2021
135,Los Olivos,Michoacán,16.27,10.26,3.34,0.33,25/04/2021
136,Omiltepec,Hidalgo,29.26,24.03,4.08,0.17,25/04/2021
137,Tres Mezquites,Michoacán,17.1,14.59,0,0,25/04/2021
138,El Palmito,Durango,4278.54,2957.61,1408.67,0.48,25/04/2021
139,La Angostura,Sonora,1116.46,703.38,436.69,0.62,25/04/2021
140,Madín,Estado de México,17.96,9.37,7.08,0.76,25/04/2021
141,La Cienega,Michoacán,27.25,18.51,4.37,0.24,25/04/2021
142,Lobatos,Zacatecas,9.44,6.91,5.63,0.81,25/04/2021
143,Valsequillo o Balcón del Diablo,Puebla,391.49,300.65,175.8,0.58,25/04/2021
144,San Antonio de Aceves,Guanajuato,23.95,20.08,9.1,0.45,25/04/2021
145,El Azucar,Tamaulipas,2208.66,781.7,710.51,0.91,25/04/2021
146,Media Luna,Aguascalientes,21.2,15,2.45,0.16,25/04/2021
147,El Rosario,Michoacán,249.84,194.45,132.06,0.68,25/04/2021
148,Excamé,Zacatecas,70.92,64.53,22.1,0.34,25/04/2021
149,El Mahone,Sinaloa,4171.27,3312.89,360.88,0.11,25/04/2021
150,Cerro de Oro,Oaxaca,3547.16,2599.51,1488.54,0.57,25/04/2021
151,Necaxa,Puebla,39.28,29.06,11.37,0.39,25/04/2021
152,Nexapa,Puebla,15.31,12.5,3.75,0.3,25/04/2021
153,Palomas,Zacatecas,8.76,4.62,3.62,0.78,25/04/2021
154,Chicayán,Veracruz,572.32,220,106.8,0.49,25/04/2021
155,Pedro José Méndez,Tamaulipas,38.36,31.26,9.38,0.3,25/04/2021
156,Peña del Águila,Durango,54.9,27.95,21.04,0.75,25/04/2021
157,Peñuelitas,Guanajuato,30.17,17.46,0.95,0.05,25/04/2021
158,Pico del Águila,Chihuahua,59.84,48.28,15.36,0.32,25/04/2021
159,Piedras Azules Chih.,Chihuahua,13.19,8.71,4.8,0.55,25/04/2021
160,Calles,Aguascalientes,407.44,358.12,109.62,0.31,25/04/2021
161,El Marqués,Oaxaca,1726.75,720.32,332.75,0.46,25/04/2021
162,El Tunal,Durango,94.62,78.06,66.74,0.85,25/04/2021
163,Pucuato,Michoacán,11.53,9.49,2.35,0.25,25/04/2021
164,Pátzcuaro Mich.,Michoacán,1135.57,646.58,304,0.47,25/04/2021
165,Trigomil,Jalisco,324,250,157.73,0.63,25/04/2021
166,Boca del Tesorero,Zacatecas,36.74,26.22,15.55,0.59,25/04/2021
167,Real Viejo o El Sombrero,Tamaulipas,105.99,54.78,14.43,0.26,25/04/2021
168,Requena,Hidalgo,61.52,51.57,15.67,0.3,25/04/2021
169,El Guineo,Guerrero,259.5,126.69,85.19,0.67,25/04/2021
170,La Boca,Nuevo León,42.66,39.49,29.05,0.74,25/04/2021
