dam_id,dam_name,state,name_storage,namo_storage,current_storage,fill_percent,log_date
1,Aguamilpa,Nayarit,4047.31,2850.71,1071.39,0.38,27/05/2021
2,Laguna de Catemaco,Veracruz,133.22,88.26,0,0,27/05/2021
3,Angostura,Chiapas,17356.9,13169.63,7159.11,0.54,27/05/2021
4,Infiernillo,Michoacán,11880.78,4843.75,1208.78,0.25,27/05/2021
5,La Yesca,Jalisco,1491.99,1392.02,276.76,0.2,27/05/2021
6,El Caracol,Guerrero,823.39,697.46,410.25,0.59,27/05/2021
7,Zimapán,Hidalgo,769,699,480.68,0.69,27/05/2021
8,La Villita,Michoacán,362.31,221.29,189.91,0.86,27/05/2021
9,Apulco o Mazatepec,Puebla,13.62,12.54,4.81,0.38,27/05/2021
10,El Cajón,Nayarit,1446.1,1335.13,849.06,0.64,27/05/2021
11,Huites,Sinaloa,4069.09,2703.99,10.32,0,27/05/2021
12,Santa Rosa,Jalisco,211.13,195.63,41.93,0.21,27/05/2021
13,Chicoasén,Chiapas,259.56,205.98,189.46,0.92,27/05/2021
14,Malpaso Raudales de Malpaso,Chiapas,11000.59,9317.39,6124.73,0.66,27/05/2021
15,El Novillo,Sonora,3312.48,2633.58,718.39,0.27,27/05/2021
16,Temascal,Oaxaca,7884.64,6898.19,2018.62,0.29,27/05/2021
17,Peñitas,Chiapas,397.12,215.04,173.9,0.81,27/05/2021
18,Abelardo L. Rodríguez,Aguascalientes,18.82,16,4.41,0.28,27/05/2021
19,Abelardo L. Rodríguez o Tijuana,Baja California,121.39,76.9,14.65,0.19,27/05/2021
20,Hermosillo,Sonora,284.47,219.52,0,0,27/05/2021
21,Guadalupe,Chihuahua,102.89,79.35,22.06,0.28,27/05/2021
22,Vaqueros,Jalisco,12.21,7.36,0.81,0.11,27/05/2021
23,El Humaya o El Varejonal,Sinaloa,4034.52,3086.61,198.65,0.06,27/05/2021
24,Mocuzari,Sonora,1822.14,950.25,12.42,0.01,27/05/2021
25,Mata De Pinos,Michoacán,18.75,15.68,2.85,0.18,27/05/2021
26,Dique 10 Son.,Sonora,41.16,37.58,25.32,0.67,27/05/2021
27,Las Garzas,Guerrero,133.03,102.5,30.87,0.3,27/05/2021
28,Wilson,Michoacán,28.31,25.34,1.93,0.08,27/05/2021
29,Las Piedras,Jalisco,146.89,124.75,61.53,0.49,27/05/2021
30,Canoas,Durango,57.88,45,32.86,0.73,27/05/2021
31,Tomatlán o El Tule,Jalisco,707.62,442.76,236.63,0.53,27/05/2021
32,Cañada del Lobo S.L.P.,San Luis Potosí,2.16,1.24,0.27,0.22,27/05/2021
33,Chihuahua,Chihuahua,35.63,23.38,11.36,0.49,27/05/2021
34,Chila,Jalisco,1,0.76,0.59,0.77,27/05/2021
35,San José de Gracia,Aguascalientes,5.04,4.1,3.34,0.81,27/05/2021
36,Cointzio,Michoacán,79.23,50.84,33.91,0.67,27/05/2021
37,Hidalgo,Querétaro,76.46,66.08,2.51,0.04,27/05/2021
38,Chilatan,Michoacán,807.15,590.03,236.69,0.4,27/05/2021
39,Copándaro De Corrales,Michoacán,9.72,2.75,0,0,27/05/2021
40,Corrinchis,Jalisco,29,20,4.06,0.2,27/05/2021
41,Santa Teresa,Sonora,66.33,41.47,1.28,0.03,27/05/2021
42,El Cuchillo,Nuevo León,1784.29,1123.14,584.31,0.52,27/05/2021
43,Los Gigantes,Jalisco,8.85,7.5,4.33,0.58,27/05/2021
44,Danxho,Estado de México,32.67,31.05,4.19,0.13,27/05/2021
45,De Gonzalo,Michoacán,10,8.84,5.38,0.61,27/05/2021
46,Derivadora Las Blancas,Tamaulipas,133.43,83.78,23.08,0.28,27/05/2021
47,Der. Potrerillos,Aguascalientes,2.1,2.04,1.18,0.58,27/05/2021
48,Los Arcos,Querétaro,8.04,5.79,0.9,0.15,27/05/2021
49,El Bosque,Michoacán,220.1,202.4,68.7,0.34,27/05/2021
50,El Carrizo,Baja California,44.59,40.87,24.03,0.59,27/05/2021
51,El Cazadero,Zacatecas,44.68,22.18,10.77,0.49,27/05/2021
52,El Centenario,Coahuila,25.71,24.59,14.32,0.58,27/05/2021
53,El Centenario,Querétaro,14.18,9.78,1.41,0.14,27/05/2021
54,El Chique,Zacatecas,192.57,138.91,76.06,0.55,27/05/2021
55,El Cuarenta,Jalisco,38.96,30.63,7.23,0.24,27/05/2021
56,El Estribón,Jalisco,7.74,6.38,5.05,0.79,27/05/2021
57,El Gallo,Guerrero,545.97,400.04,250.34,0.63,27/05/2021
58,El Granero,Chihuahua,824.76,284.38,103.43,0.36,27/05/2021
59,Molinitos,Estado de México,8.7,7.69,0.94,0.12,27/05/2021
60,Piedra Labrada,Veracruz,8.13,2.5,2.5,1,27/05/2021
61,El Niagara,Aguascalientes,31.7,16.19,16.04,0.99,27/05/2021
62,El Palote,Guanajuato,17.16,9.64,3.04,0.31,27/05/2021
63,El Potosino,San Luis Potosí,5.2,3.29,0.78,0.24,27/05/2021
64,El Rejón,Chihuahua,7.76,6.53,3.25,0.5,27/05/2021
65,El Rodeo,Morelos,33.14,26.98,1.66,0.06,27/05/2021
66,El Salto,Jalisco,118.54,85,71.76,0.84,27/05/2021
67,El Tigre,Durango,18.56,14,3.37,0.24,27/05/2021
68,El Tintero,Chihuahua,216.7,125.08,19.41,0.16,27/05/2021
69,Ensenada,Baja California,6.34,2.73,0.73,0.27,27/05/2021
70,Endó,Hidalgo,208.65,182.9,110.62,0.6,27/05/2021
71,Las Ánimas,Tamaulipas,654.37,563.44,105.07,0.19,27/05/2021
72,Isla de las Aves o El Salto,Estado de México,12.32,9.93,1.49,0.15,27/05/2021
73,El Bosque,Durango,96.57,73.26,61.55,0.84,27/05/2021
74,Las Tortolas,Durango,383.16,309.24,177.64,0.57,27/05/2021
75,Trujillo,Zacatecas,125.92,95.72,33.83,0.35,27/05/2021
76,El Peaje,San Luis Potosí,9.05,6.69,0.28,0.04,27/05/2021
77,San Antonio,Michoacán,29.79,28.68,2.87,0.1,27/05/2021
78,Bacurato,Sinaloa,2687.07,1618.75,175.65,0.11,27/05/2021
79,Huapango,Estado de México,126.5,121.3,2.67,0.02,27/05/2021
80,Valencia,Jalisco,22.63,21.73,4.42,0.2,27/05/2021
81,La Begoña,Guanajuato,241.41,125.12,25.43,0.2,27/05/2021
82,Punta de Agua,Sonora,29.69,16.16,0.15,0.01,27/05/2021
83,La Gavia,Estado de México,36.3,20.23,8.51,0.42,27/05/2021
84,Santa Teresa,Zacatecas,13.94,9.17,4.85,0.53,27/05/2021
85,El Salto o Elota,Sinaloa,815.59,403.9,60.99,0.15,27/05/2021
86,Agua Puerca,Durango,56.06,30.76,12.87,0.42,27/05/2021
87,Puente Calderón,Jalisco,100,80,10.73,0.13,27/05/2021
88,El Sabinal o El Cajón,Sinaloa,469.2,294.58,52.09,0.18,27/05/2021
89,La Pólvora,Jalisco,56.15,51.68,14.05,0.27,27/05/2021
90,Tayahua,Zacatecas,50.38,31.6,12.9,0.41,27/05/2021
91,El Molinito,Sonora,222.47,121.2,5.81,0.05,27/05/2021
92,La Vega,Jalisco,80,44.04,11.78,0.27,27/05/2021
93,Falcón,Tamaulipas,1607.96,1351.63,42.64,0.03,27/05/2021
94,La Amistad,Coahuila,2707.44,1769.66,125.29,0.07,27/05/2021
95,Jalpan,Querétaro,11.2,8,4.89,0.61,27/05/2021
96,Jaripo,Michoacán,9.27,6.03,1.25,0.21,27/05/2021
97,La Peña,Hidalgo,43.32,39.99,13.32,0.33,27/05/2021
98,Der. Jocoqui,Aguascalientes,11.4,10.98,10.31,0.94,27/05/2021
99,El Sabino,Sinaloa,685.11,519.28,65.92,0.13,27/05/2021
100,San Bernabé,Estado de México,52.51,35.31,4.07,0.12,27/05/2021
101,Cerro Prieto,Nuevo León,393,300,46.85,0.16,27/05/2021
102,El Comedero,Sinaloa,3966.17,2580.19,249.92,0.1,27/05/2021
103,La Villita,Zacatecas,11.17,9.02,4.01,0.44,27/05/2021
104,Vinoramas,Sinaloa,102,54.68,13.76,0.25,27/05/2021
105,El Portillo II o Cuxtepeques,Chiapas,116.11,68.15,32.1,0.47,27/05/2021
106,Lago Toronto,Chihuahua,3453.58,2893.57,638.08,0.22,27/05/2021
107,La Calera,Guerrero,34.19,9.39,5.99,0.64,27/05/2021
108,La Cangrejera,Veracruz,31.6,28.54,6.09,0.21,27/05/2021
109,La Codorniz,Aguascalientes,6.53,5.37,2.49,0.46,27/05/2021
110,La Colonia,Jalisco,6.5,5.78,3.34,0.58,27/05/2021
111,La Concepción,Estado de México,12.6,12.11,4.36,0.36,27/05/2021
112,La Esperanza,Hidalgo,4.2,3.92,3.66,0.93,27/05/2021
113,La Fragua,Coahuila,85.38,47.3,13.49,0.29,27/05/2021
114,La Golondrina,Guanajuato,5.97,4.67,0.84,0.18,27/05/2021
115,Tejocotal,Hidalgo,49.23,40.64,7.74,0.19,27/05/2021
116,Divino Redentor,Querétaro,14.41,9.31,0,0,27/05/2021
117,La Muñeca,San Luis Potosí,31,24.14,6.2,0.26,27/05/2021
118,La Purísima,Guanajuato,181.93,110,55.02,0.5,27/05/2021
119,La Red,Jalisco,18.3,14.25,5.34,0.38,27/05/2021
120,Garabatillos,Jalisco,21.5,16,4.84,0.3,27/05/2021
121,La Soledad,Guanajuato,2.37,1.86,1.52,0.82,27/05/2021
122,La Venta,Querétaro,3.78,2.48,0,0,27/05/2021
123,Chapala,Jalisco,9279.71,8126.41,3875.44,0.48,27/05/2021
124,Tecoman,Colima,41.3,38.34,15.46,0.4,27/05/2021
125,Laguna de Tuxpan,Guerrero,19.5,17.65,13.47,0.76,27/05/2021
126,B. de Tavamatacheo,Guanajuato,325.2,278.79,31.17,0.11,27/05/2021
127,Laguna del Fresno,Michoacán,13.13,10.3,0.55,0.05,27/05/2021
128,Las Auras B.C.,Baja California,5.1,5.01,2.48,0.5,27/05/2021
129,Las Lajas,Chihuahua,106.55,83.27,6.32,0.08,27/05/2021
130,Las Vírgenes,Chihuahua,477.62,355.29,61.01,0.17,27/05/2021
131,San Lorenzo,Tamaulipas,255.65,230.78,54.78,0.24,27/05/2021
132,Guamuchil,Sinaloa,264.95,80.08,8.34,0.1,27/05/2021
133,Moraleños,Zacatecas,26.07,20.93,9.14,0.44,27/05/2021
134,Naranjos,Durango,27.39,20.93,17.03,0.81,27/05/2021
135,Los Olivos,Michoacán,16.27,10.26,2.41,0.23,27/05/2021
136,Omiltepec,Hidalgo,29.26,24.03,4.21,0.17,27/05/2021
137,Tres Mezquites,Michoacán,17.1,14.59,0,0,27/05/2021
138,El Palmito,Durango,4278.54,2770.51,1224.19,0.44,27/05/2021
139,La Angostura,Sonora,1116.46,703.38,416.23,0.59,27/05/2021
140,Madín,Estado de México,17.96,7.13,7.19,1.01,27/05/2021
141,La Cienega,Michoacán,27.25,18.51,3.54,0.19,27/05/2021
142,Lobatos,Zacatecas,9.44,6.91,5.2,0.75,27/05/2021
143,Valsequillo o Balcón del Diablo,Puebla,391.49,300.65,201.97,0.67,27/05/2021
144,San Antonio de Aceves,Guanajuato,23.95,20.08,4.75,0.24,27/05/2021
145,El Azucar,Tamaulipas,2208.66,781.7,663.19,0.85,27/05/2021
146,Media Luna,Aguascalientes,21.2,15,2.36,0.16,27/05/2021
