dam_id,dam_name,state,name_storage,namo_storage,current_storage,fill_percent,log_date
1,Aguamilpa,Nayarit,4047.31,2850.71,1052.69,0.37,22/05/2021
2,Laguna de Catemaco,Veracruz,133.22,88.26,0,0,22/05/2021
3,Angostura,Chiapas,17356.9,13169.63,7361.35,0.56,22/05/2021
4,Infiernillo,Michoacán,11880.78,4843.75,1371.5,0.28,22/05/2021
5,La Yesca,Jalisco,1491.99,1392.02,325.97,0.23,22/05/2021
6,El Caracol,Guerrero,823.39,697.46,431.14,0.62,22/05/2021
7,Zimapán,Hidalgo,769,699,494.25,0.71,22/05/2021
8,La Villita,Michoacán,362.31,221.29,200.37,0.91,22/05/2021
9,Apulco o Mazatepec,Puebla,13.62,12.54,4.98,0.4,22/05/2021
10,El Cajón,Nayarit,1446.1,1335.13,848.69,0.64,22/05/2021
11,Huites,Sinaloa,4069.09,2703.99,10.08,0,22/05/2021
12,Santa Rosa,Jalisco,211.13,195.63,44.28,0.23,22/05/2021
13,Chicoasén,Chiapas,259.56,205.98,193.25,0.94,22/05/2021
14,Malpaso Raudales de Malpaso,Chiapas,11000.59,9317.39,6216.92,0.67,22/05/2021
15,El Novillo,Sonora,3312.48,2633.58,744.62,0.28,22/05/2021
16,Temascal,Oaxaca,7884.64,6898.19,2179.61,0.32,22/05/2021
17,Peñitas,Chiapas,397.12,215.04,170.43,0.79,22/05/2021
18,Abelardo L. Rodríguez,Aguascalientes,18.82,16,4.41,0.28,22/05/2021
19,Abelardo L. Rodríguez o Tijuana,Baja California,121.39,76.9,14.69,0.19,22/05/2021
20,Hermosillo,Sonora,284.47,219.52,0,0,22/05/2021
21,Guadalupe,Chihuahua,102.89,79.35,22.86,0.29,22/05/2021
22,Vaqueros,Jalisco,12.21,7.36,0.84,0.11,22/05/2021
23,El Humaya o El Varejonal,Sinaloa,4034.52,3086.61,202.22,0.07,22/05/2021
24,Mocuzari,Sonora,1822.14,950.25,12.36,0.01,22/05/2021
25,Mata De Pinos,Michoacán,18.75,15.68,2.61,0.17,22/05/2021
26,Dique 10 Son.,Sonora,41.16,37.58,25.62,0.68,22/05/2021
27,Las Garzas,Guerrero,133.03,102.5,32.54,0.32,22/05/2021
28,Wilson,Michoacán,28.31,25.34,2.03,0.08,22/05/2021
29,Las Piedras,Jalisco,146.89,124.75,62.81,0.5,22/05/2021
30,Canoas,Durango,57.88,45,33.25,0.74,22/05/2021
31,Tomatlán o El Tule,Jalisco,707.62,442.76,245.78,0.56,22/05/2021
32,Cañada del Lobo S.L.P.,San Luis Potosí,2.16,1.24,0.27,0.22,22/05/2021
33,Chihuahua,Chihuahua,35.63,23.38,11.38,0.49,22/05/2021
34,Chila,Jalisco,1,0.76,0.59,0.77,22/05/2021
35,San José de Gracia,Aguascalientes,5.04,4.1,3.38,0.83,22/05/2021
36,Cointzio,Michoacán,79.23,50.84,35,0.69,22/05/2021
37,Hidalgo,Querétaro,76.46,66.08,2.51,0.04,22/05/2021
38,Chilatan,Michoacán,807.15,590.03,240.75,0.41,22/05/2021
39,Copándaro De Corrales,Michoacán,9.72,2.75,0,0,22/05/2021
40,Corrinchis,Jalisco,29,20,4.06,0.2,22/05/2021
41,Santa Teresa,Sonora,66.33,41.47,1.31,0.03,22/05/2021
42,El Cuchillo,Nuevo León,1784.29,1123.14,585.93,0.52,22/05/2021
43,Los Gigantes,Jalisco,8.85,7.5,4.33,0.58,22/05/2021
44,Danxho,Estado de México,32.67,31.05,3.82,0.12,22/05/2021
45,De Gonzalo,Michoacán,10,8.84,5.38,0.61,22/05/2021
46,Derivadora Las Blancas,Tamaulipas,133.43,83.78,22.73,0.27,22/05/2021
47,Der. Potrerillos,Aguascalientes,2.1,2.04,1.18,0.58,22/05/2021
48,Los Arcos,Querétaro,8.04,5.79,0.9,0.16,22/05/2021
49,El Bosque,Michoacán,220.1,202.4,69.46,0.34,22/05/2021
50,El Carrizo,Baja California,44.59,40.87,24.01,0.59,22/05/2021
51,El Cazadero,Zacatecas,44.68,22.18,10.87,0.49,22/05/2021
52,El Centenario,Coahuila,25.71,24.59,14.08,0.57,22/05/2021
53,El Centenario,Querétaro,14.18,9.78,1.2,0.12,22/05/2021
54,El Chique,Zacatecas,192.57,138.91,76.55,0.55,22/05/2021
55,El Cuarenta,Jalisco,38.96,30.63,7.59,0.25,22/05/2021
56,El Estribón,Jalisco,7.74,6.38,5.05,0.79,22/05/2021
57,El Gallo,Guerrero,545.97,400.04,254.66,0.64,22/05/2021
58,El Granero,Chihuahua,824.76,284.38,105.97,0.37,22/05/2021
59,Molinitos,Estado de México,8.7,7.69,0.94,0.12,22/05/2021
60,Piedra Labrada,Veracruz,8.13,2.5,2.49,0.99,22/05/2021
61,El Niagara,Aguascalientes,31.7,16.19,15.99,0.99,22/05/2021
62,El Palote,Guanajuato,17.16,9.64,3.14,0.33,22/05/2021
63,El Potosino,San Luis Potosí,5.2,3.29,0.78,0.24,22/05/2021
64,El Rejón,Chihuahua,7.76,6.53,3.26,0.5,22/05/2021
65,El Rodeo,Morelos,33.14,26.98,1.81,0.07,22/05/2021
66,El Salto,Jalisco,118.54,85,72.12,0.85,22/05/2021
67,El Tigre,Durango,18.56,14,3.52,0.25,22/05/2021
68,El Tintero,Chihuahua,216.7,125.08,20.05,0.16,22/05/2021
69,Ensenada,Baja California,6.34,2.73,0.76,0.28,22/05/2021
70,Endó,Hidalgo,208.65,182.9,112.27,0.61,22/05/2021
71,Las Ánimas,Tamaulipas,654.37,563.44,111.15,0.2,22/05/2021
72,Isla de las Aves o El Salto,Estado de México,12.32,9.93,1.5,0.15,22/05/2021
73,El Bosque,Durango,96.57,73.26,62.24,0.85,22/05/2021
74,Las Tortolas,Durango,383.16,309.24,180.92,0.59,22/05/2021
75,Trujillo,Zacatecas,125.92,95.72,34.59,0.36,22/05/2021
76,El Peaje,San Luis Potosí,9.05,6.69,0.28,0.04,22/05/2021
77,San Antonio,Michoacán,29.79,28.68,3.01,0.1,22/05/2021
78,Bacurato,Sinaloa,2687.07,1618.75,176.31,0.11,22/05/2021
79,Huapango,Estado de México,126.5,121.3,2.7,0.02,22/05/2021
80,Valencia,Jalisco,22.63,21.73,4.95,0.23,22/05/2021
81,La Begoña,Guanajuato,241.41,125.12,25.43,0.2,22/05/2021
82,Punta de Agua,Sonora,29.69,16.16,0.17,0.01,22/05/2021
83,La Gavia,Estado de México,36.3,20.23,9.4,0.46,22/05/2021
84,Santa Teresa,Zacatecas,13.94,9.17,5.03,0.55,22/05/2021
85,El Salto o Elota,Sinaloa,815.59,403.9,61.45,0.15,22/05/2021
86,Agua Puerca,Durango,56.06,30.76,12.87,0.42,22/05/2021
87,Puente Calderón,Jalisco,100,80,10.8,0.14,22/05/2021
88,El Sabinal o El Cajón,Sinaloa,469.2,294.58,52.18,0.18,22/05/2021
89,La Pólvora,Jalisco,56.15,51.68,14.96,0.29,22/05/2021
90,Tayahua,Zacatecas,50.38,31.6,13.53,0.43,22/05/2021
91,El Molinito,Sonora,222.47,121.2,5.99,0.05,22/05/2021
92,La Vega,Jalisco,80,44.04,13.09,0.3,22/05/2021
93,Falcón,Tamaulipas,1607.96,1351.63,36.62,0.03,22/05/2021
94,La Amistad,Coahuila,2707.44,1769.66,124.22,0.07,22/05/2021
95,Jalpan,Querétaro,11.2,8,4.98,0.62,22/05/2021
96,Jaripo,Michoacán,9.27,6.03,1.26,0.21,22/05/2021
97,La Peña,Hidalgo,43.32,39.99,14.42,0.36,22/05/2021
98,Der. Jocoqui,Aguascalientes,11.4,10.98,10.31,0.94,22/05/2021
99,El Sabino,Sinaloa,685.11,519.28,71.33,0.14,22/05/2021
100,San Bernabé,Estado de México,52.51,35.31,4.07,0.12,22/05/2021
101,Cerro Prieto,Nuevo León,393,300,47.62,0.16,22/05/2021
102,El Comedero,Sinaloa,3966.17,2580.19,253.37,0.1,22/05/2021
103,La Villita,Zacatecas,11.17,9.02,4.09,0.45,22/05/2021
104,Vinoramas,Sinaloa,102,54.68,13.83,0.25,22/05/2021
105,El Portillo II o Cuxtepeques,Chiapas,116.11,68.15,31.49,0.46,22/05/2021
106,Lago Toronto,Chihuahua,3453.58,2893.57,654.49,0.23,22/05/2021
107,La Calera,Guerrero,34.19,9.39,5.99,0.64,22/05/2021
108,La Cangrejera,Veracruz,31.6,28.54,4.82,0.17,22/05/2021
109,La Codorniz,Aguascalientes,6.53,5.37,2.58,0.48,22/05/2021
110,La Colonia,Jalisco,6.5,5.78,3.34,0.58,22/05/2021
111,La Concepción,Estado de México,12.6,12.11,4.37,0.36,22/05/2021
112,La Esperanza,Hidalgo,4.2,3.92,3.65,0.93,22/05/2021
113,La Fragua,Coahuila,85.38,47.3,13.49,0.29,22/05/2021
114,La Golondrina,Guanajuato,5.97,4.67,1.03,0.22,22/05/2021
115,Tejocotal,Hidalgo,49.23,40.64,7.74,0.19,22/05/2021
116,Divino Redentor,Querétaro,14.41,9.31,0,0,22/05/2021
117,La Muñeca,San Luis Potosí,31,24.14,6.2,0.26,22/05/2021
118,La Purísima,Guanajuato,181.93,110,56.75,0.52,22/05/2021
119,La Red,Jalisco,18.3,14.25,5.43,0.38,22/05/2021
120,Garabatillos,Jalisco,21.5,16,4.8,0.3,22/05/2021
121,La Soledad,Guanajuato,2.37,1.86,1.52,0.82,22/05/2021
122,La Venta,Querétaro,3.78,2.48,0,0,22/05/2021
123,Chapala,Jalisco,9279.71,8126.41,3896.18,0.48,22/05/2021
124,Tecoman,Colima,41.3,38.34,15.46,0.4,22/05/2021
125,Laguna de Tuxpan,Guerrero,19.5,17.65,13.47,0.76,22/05/2021
126,B. de Tavamatacheo,Guanajuato,325.2,278.79,31.61,0.11,22/05/2021
127,Laguna del Fresno,Michoacán,13.13,10.3,0.55,0.05,22/05/2021
128,Las Auras B.C.,Baja California,5.1,5.01,2.48,0.49,22/05/2021
129,Las Lajas,Chihuahua,106.55,83.27,6.82,0.08,22/05/2021
130,Las Vírgenes,Chihuahua,477.62,355.29,61.23,0.17,22/05/2021
131,San Lorenzo,Tamaulipas,255.65,230.78,54.78,0.24,22/05/2021
132,Guamuchil,Sinaloa,264.95,80.08,8.89,0.11,22/05/2021
133,Moraleños,Zacatecas,26.07,20.93,9.22,0.44,22/05/2021
134,Naranjos,Durango,27.39,20.93,20.69,0.99,22/05/2021
135,Los Olivos,Michoacán,16.27,10.26,2.56,0.25,22/05/2021
136,Omiltepec,Hidalgo,29.26,24.03,4.21,0.17,22/05/2021
137,Tres Mezquites,Michoacán,17.1,14.59,0,0,22/05/2021
138,El Palmito,Durango,4278.54,2770.51,1274.61,0.46,22/05/2021
139,La Angostura,Sonora,1116.46,703.38,419.2,0.6,22/05/2021
140,Madín,Estado de México,17.96,7.13,7.22,1.01,22/05/2021
141,La Cienega,Michoacán,27.25,18.51,3.72,0.2,22/05/2021
142,Lobatos,Zacatecas,9.44,6.91,5.27,0.76,22/05/2021
143,Valsequillo o Balcón del Diablo,Puebla,391.49,300.65,197.95,0.66,22/05/2021
144,San Antonio de Aceves,Guanajuato,23.95,20.08,5.53,0.28,22/05/2021
145,El Azucar,Tamaulipas,2208.66,781.7,659.39,0.84,22/05/2021
146,Media Luna,Aguascalientes,21.2,15,2.37,0.16,22/05/2021
147,El Rosario,Michoacán,249.84,194.45,101.95,0.52,22/05/2021
148,Excamé,Zacatecas,70.92,50.55,18.75,0.37,22/05/2021
149,El Mahone,Sinaloa,4171.27,3096.63,147.86,0.05,22/05/2021
150,Cerro de Oro,Oaxaca,3547.16,2599.51,1232.92,0.47,22/05/2021
151,Necaxa,Puebla,39.28,29.06,12.79,0.44,22/05/2021
152,Nexapa,Puebla,15.31,12.5,4.94,0.4,22/05/2021
153,Palomas,Zacatecas,8.76,4.62,2.56,0.55,22/05/2021
154,Chicayán,Veracruz,572.32,220,92.56,0.42,22/05/2021
155,Pedro José Méndez,Tamaulipas,38.36,31.26,7.19,0.23,22/05/2021
156,Peña del Águila,Durango,54.9,27.95,16.7,0.6,22/05/2021
157,Peñuelitas,Guanajuato,30.17,17.46,0.85,0.05,22/05/2021
158,Pico del Águila,Chihuahua,59.84,48.28,21.67,0.45,22/05/2021
159,Piedras Azules Chih.,Chihuahua,13.19,8.71,4.8,0.55,22/05/2021
160,Calles,Aguascalientes,407.44,358.12,103.41,0.29,22/05/2021
161,El Marqués,Oaxaca,1726.75,720.32,308.69,0.43,22/05/2021
162,El Tunal,Durango,94.62,78.06,56.16,0.72,22/05/2021
163,Pucuato,Michoacán,11.53,9.49,1.36,0.14,22/05/2021
164,Pátzcuaro Mich.,Michoacán,1135.57,646.58,291.61,0.45,22/05/2021
165,Trigomil,Jalisco,324,250,148.39,0.59,22/05/2021
166,Boca del Tesorero,Zacatecas,36.74,26.22,15.05,0.57,22/05/2021
167,Real Viejo o El Sombrero,Tamaulipas,105.99,54.78,13.54,0.25,22/05/2021
168,Requena,Hidalgo,61.52,40.98,15.11,0.37,22/05/2021
169,El Guineo,Guerrero,259.5,126.69,74.16,0.59,22/05/2021
170,La Boca,Nuevo León,42.66,39.49,27.78,0.7,22/05/2021
171,Sabaneta,Michoacán,5.88,5.04,1.72,0.34,22/05/2021
172,Salinillas,Nuevo León,19.01,19.01,6.67,0.35,22/05/2021
173,Tepetitlán,Estado de México,81.03,59.97,34.26,0.57,22/05/2021
174,Federalismo Mexicano,Durango,377.34,245.43,42.54,0.17,22/05/2021
175,El Tepozán,Querétaro,58.03,47.81,1.77,0.04,22/05/2021
176,Atlanga,Tlaxcala,47.97,42.63,24.49,0.57,22/05/2021
177,San José,San Luis Potosí,5.66,5.22,3.74,0.72,22/05/2021
178,La Laguna,Michoacán,71.69,60.55,31.83,0.53,22/05/2021
179,San Miguel,Coahuila,22.19,21.17,13.52,0.64,22/05/2021
