dam_id,dam_name,state,name_storage,namo_storage,current_storage,fill_percent,log_date
167,Real Viejo o El Sombrero,Tamaulipas,105.99,54.78,13.95,0.25,04/05/2021
168,Requena,Hidalgo,61.52,51.57,14.82,0.29,04/05/2021
169,El Guineo,Guerrero,259.5,126.69,81.29,0.64,04/05/2021
170,La Boca,Nuevo León,42.66,39.49,28.46,0.72,04/05/2021
171,Sabaneta,Michoacán,5.88,5.04,2.16,0.43,04/05/2021
172,Salinillas,Nuevo León,19.01,19.01,6.99,0.37,04/05/2021
173,Tepetitlán,Estado de México,81.03,59.97,35.21,0.59,04/05/2021
174,Federalismo Mexicano,Durango,377.34,245.43,57.46,0.23,04/05/2021
175,El Tepozán,Querétaro,58.03,47.81,0.15,0,04/05/2021
176,Atlanga,Tlaxcala,47.97,42.63,24.81,0.58,04/05/2021
177,San José,San Luis Potosí,5.66,5.22,3.12,0.6,04/05/2021
178,La Laguna,Michoacán,71.69,60.55,32.04,0.53,04/05/2021
179,San Miguel,Coahuila,22.19,21.17,12.86,0.61,04/05/2021
180,San Rafael,Nayarit,35.59,26.18,24.95,0.95,04/05/2021
181,Sanalona,Sinaloa,987.52,687.99,73.62,0.11,04/05/2021
182,Tanque Santa Elena,Durango,18.77,15.08,11.51,0.76,04/05/2021
183,Santa Rosa,Zacatecas,14.04,10.48,7.18,0.68,04/05/2021
184,Santiago Bayacora,Durango,169.87,130.05,111.92,0.86,04/05/2021
185,Santiago,Zacatecas,11.42,6.2,2.73,0.44,04/05/2021
186,Guadalupe,Estado de México,64.08,56.91,22.25,0.39,04/05/2021
187,Trojes,Colima,285.74,203.39,105.3,0.52,04/05/2021
188,Solís,Guanajuato,1214.14,800,547.95,0.68,04/05/2021
189,Tacotán,Jalisco,169,149.24,87.13,0.58,04/05/2021
190,Sistema lagunario Chairel,Tamaulipas,854,676,265,0.39,04/05/2021
191,Taxhimay,Hidalgo,47.39,39.91,10.31,0.26,04/05/2021
192,Tenango,Puebla,46.58,28.48,2.68,0.09,04/05/2021
193,Boquilla de Zaragoza,Jalisco,13.85,10.49,2.98,0.28,04/05/2021
194,Tepuxtepec,Michoacán,537.53,450,310.28,0.69,04/05/2021
195,Chincua,Michoacán,17.33,14.97,0.38,0.03,04/05/2021
196,Urepetiro,Michoacán,10.92,8.28,1.45,0.18,04/05/2021
197,Ojo Caliente,San Luis Potosí,22.4,9.51,0.16,0.02,04/05/2021
198,Tepecoacuilco,Guerrero,51.73,31.01,6.2,0.2,04/05/2021
199,Valle de Bravo,Estado de México,449.42,394.39,199.72,0.51,04/05/2021
200,Don Martín,Coahuila,1322.37,874.1,162.98,0.19,04/05/2021
201,Las Golondrinas,Hidalgo,19.69,17.8,2.98,0.17,04/05/2021
202,Valle de Juárez,Jalisco,18.12,14.44,10.32,0.71,04/05/2021
203,Palos Altos,Guerrero,300,249.49,113.63,0.46,04/05/2021
204,Las Adjuntas,Tamaulipas,5498.23,3910.69,1533.74,0.39,04/05/2021
205,Villa Hidalgo,Durango,39.56,23.08,6.64,0.29,04/05/2021
206,Villa Victoria,Estado de México,249.94,185.72,55.13,0.3,04/05/2021
207,San Marcos Arteaga,Oaxaca,57.26,47.23,37.38,0.79,04/05/2021
208,La Peña,Michoacán,47.49,36.29,13.54,0.37,04/05/2021
209,El Oviachic,Sonora,4478.22,3023.14,884.44,0.29,04/05/2021
210,Ñado,Estado de México,18.5,16.8,3.57,0.21,04/05/2021
