dam_id,dam_name,state,name_storage,namo_storage,current_storage,fill_percent,log_date
108,La Cangrejera,Veracruz,31.6,28.54,21.53,0.75,25/02/2021
109,La Codorniz,Aguascalientes,6.53,5.37,3.7,0.69,25/02/2021
110,La Colonia,Jalisco,6.5,5.78,3.34,0.58,25/02/2021
111,La Concepción,Estado de México,12.6,12.11,6.64,0.55,25/02/2021
112,La Esperanza,Hidalgo,4.2,3.92,3.59,0.92,25/02/2021
113,La Fragua,Coahuila,85.38,47.3,13.49,0.29,25/02/2021
114,La Golondrina,Guanajuato,5.97,4.67,2.57,0.55,25/02/2021
115,Tejocotal,Hidalgo,49.23,40.64,8.49,0.21,25/02/2021
116,Divino Redentor,Querétaro,14.41,9.31,0,0,25/02/2021
117,La Muñeca,San Luis Potosí,31,24.14,6.92,0.29,25/02/2021
118,La Purísima,Guanajuato,181.93,110,59.24,0.54,25/02/2021
119,La Red,Jalisco,18.3,14.25,7.5,0.53,25/02/2021
120,Garabatillos,Jalisco,21.5,16,5.02,0.31,25/02/2021
121,La Soledad,Guanajuato,2.37,1.86,1.52,0.82,25/02/2021
122,La Venta,Querétaro,3.78,2.48,0,0,25/02/2021
123,Chapala,Jalisco,9279.71,8126.41,4548.48,0.56,25/02/2021
124,Tecoman,Colima,41.3,38.34,25.68,0.67,25/02/2021
125,Laguna de Tuxpan,Guerrero,19.5,17.65,13.47,0.76,25/02/2021
126,B. de Tavamatacheo,Guanajuato,325.2,278.79,59.87,0.21,25/02/2021
127,Laguna del Fresno,Michoacán,13.13,10.3,2.35,0.23,25/02/2021
128,Las Auras B.C.,Baja California,5.1,5.01,2.17,0.43,25/02/2021
129,Las Lajas,Chihuahua,106.55,83.27,14.08,0.17,25/02/2021
130,Las Vírgenes,Chihuahua,477.62,355.29,65.61,0.18,25/02/2021
131,San Lorenzo,Tamaulipas,255.65,230.78,81.63,0.35,25/02/2021
132,Guamuchil,Sinaloa,264.95,80.08,29.38,0.37,25/02/2021
133,Moraleños,Zacatecas,26.07,20.93,10.77,0.51,25/02/2021
134,Naranjos,Durango,27.39,20.93,20.84,1,25/02/2021
135,Los Olivos,Michoacán,16.27,10.26,5.97,0.58,25/02/2021
136,Omiltepec,Hidalgo,29.26,24.03,5.38,0.22,25/02/2021
137,Tres Mezquites,Michoacán,17.1,14.59,0,0,25/02/2021
138,El Palmito,Durango,4278.54,2957.61,1650.87,0.56,25/02/2021
139,La Angostura,Sonora,1116.46,703.38,469.57,0.67,25/02/2021
140,Madín,Estado de México,17.96,9.37,7.38,0.79,25/02/2021
141,La Cienega,Michoacán,27.25,18.51,15.52,0.84,25/02/2021
142,Lobatos,Zacatecas,9.44,6.91,6.02,0.87,25/02/2021
143,Valsequillo o Balcón del Diablo,Puebla,391.49,300.65,281.16,0.94,25/02/2021
144,San Antonio de Aceves,Guanajuato,23.95,20.08,9.86,0.49,25/02/2021
145,El Azucar,Tamaulipas,2208.66,781.7,923.51,1.18,25/02/2021
146,Media Luna,Aguascalientes,21.2,15,3.17,0.21,25/02/2021
147,El Rosario,Michoacán,249.84,194.45,176.3,0.91,25/02/2021
148,Excamé,Zacatecas,70.92,64.53,34.79,0.54,25/02/2021
149,El Mahone,Sinaloa,4171.27,3312.89,980.66,0.3,25/02/2021
150,Cerro de Oro,Oaxaca,3547.16,2599.51,1876.31,0.72,25/02/2021
151,Necaxa,Puebla,39.28,29.06,15.15,0.52,25/02/2021
152,Nexapa,Puebla,15.31,12.5,6.09,0.49,25/02/2021
153,Palomas,Zacatecas,8.76,4.62,3.96,0.86,25/02/2021
154,Chicayán,Veracruz,572.32,220,123.59,0.56,25/02/2021
155,Pedro José Méndez,Tamaulipas,38.36,31.26,14.34,0.46,25/02/2021
156,Peña del Águila,Durango,54.9,27.95,23.57,0.84,25/02/2021
157,Peñuelitas,Guanajuato,30.17,17.46,1.5,0.09,25/02/2021
158,Pico del Águila,Chihuahua,59.84,48.28,23.52,0.49,25/02/2021
159,Piedras Azules Chih.,Chihuahua,13.19,8.71,4.8,0.55,25/02/2021
160,Calles,Aguascalientes,407.44,358.12,120.21,0.34,25/02/2021
161,El Marqués,Oaxaca,1726.75,720.32,459.07,0.64,25/02/2021
162,El Tunal,Durango,94.62,78.06,74.14,0.95,25/02/2021
163,Pucuato,Michoacán,11.53,9.49,4.69,0.49,25/02/2021
164,Pátzcuaro Mich.,Michoacán,1135.57,646.58,349.65,0.54,25/02/2021
165,Trigomil,Jalisco,324,250,186.46,0.75,25/02/2021
166,Boca del Tesorero,Zacatecas,36.74,26.22,18.03,0.69,25/02/2021
167,Real Viejo o El Sombrero,Tamaulipas,105.99,54.78,16.13,0.29,25/02/2021
168,Requena,Hidalgo,61.52,51.57,22.96,0.45,25/02/2021
169,El Guineo,Guerrero,259.5,126.69,114.92,0.91,25/02/2021
170,La Boca,Nuevo León,42.66,39.49,30.4,0.77,25/02/2021
171,Sabaneta,Michoacán,5.88,5.04,5,0.99,25/02/2021
172,Salinillas,Nuevo León,19.01,19.01,8.19,0.43,25/02/2021
173,Tepetitlán,Estado de México,81.03,59.97,54.68,0.91,25/02/2021
174,Federalismo Mexicano,Durango,377.34,245.43,72.58,0.3,25/02/2021
175,El Tepozán,Querétaro,58.03,47.81,2.25,0.05,25/02/2021
176,Atlanga,Tlaxcala,47.97,42.63,26.79,0.63,25/02/2021
177,San José,San Luis Potosí,5.66,5.22,4.02,0.77,25/02/2021
178,La Laguna,Michoacán,71.69,60.55,35.53,0.59,25/02/2021
179,San Miguel,Coahuila,22.19,21.17,16.25,0.77,25/02/2021
180,San Rafael,Nayarit,35.59,26.18,23.16,0.88,25/02/2021
181,Sanalona,Sinaloa,987.52,687.99,297.77,0.43,25/02/2021
182,Tanque Santa Elena,Durango,18.77,15.08,12.78,0.85,25/02/2021
183,Santa Rosa,Zacatecas,14.04,10.48,8.69,0.83,25/02/2021
184,Santiago Bayacora,Durango,169.87,130.05,121.91,0.94,25/02/2021
185,Santiago,Zacatecas,11.42,6.2,4.49,0.72,25/02/2021
186,Guadalupe,Estado de México,64.08,56.91,29.41,0.52,25/02/2021
187,Trojes,Colima,285.74,203.39,155.03,0.76,25/02/2021
188,Solís,Guanajuato,1214.14,800,673.25,0.84,25/02/2021
189,Tacotán,Jalisco,169,149.24,113.04,0.76,25/02/2021
190,Sistema lagunario Chairel,Tamaulipas,854,676,378,0.56,25/02/2021
191,Taxhimay,Hidalgo,47.39,39.91,29.4,0.74,25/02/2021
192,Tenango,Puebla,46.58,28.48,3.69,0.13,25/02/2021
193,Boquilla de Zaragoza,Jalisco,13.85,10.49,3.17,0.3,25/02/2021
194,Tepuxtepec,Michoacán,537.53,450,335.62,0.75,25/02/2021
195,Chincua,Michoacán,17.33,14.97,6.24,0.42,25/02/2021
196,Urepetiro,Michoacán,10.92,8.28,3.55,0.43,25/02/2021
197,Ojo Caliente,San Luis Potosí,22.4,9.51,0.43,0.05,25/02/2021
198,Tepecoacuilco,Guerrero,51.73,31.01,11.26,0.36,25/02/2021
199,Valle de Bravo,Estado de México,449.42,394.39,245.23,0.62,25/02/2021
200,Don Martín,Coahuila,1322.37,874.1,183.65,0.21,25/02/2021
201,Las Golondrinas,Hidalgo,19.69,17.8,5.44,0.31,25/02/2021
202,Valle de Juárez,Jalisco,18.12,14.44,10.32,0.71,25/02/2021
203,Palos Altos,Guerrero,300,249.49,181.4,0.73,25/02/2021
204,Las Adjuntas,Tamaulipas,5498.23,3910.69,1825.46,0.47,25/02/2021
205,Villa Hidalgo,Durango,39.56,23.08,7.36,0.32,25/02/2021
206,Villa Victoria,Estado de México,249.94,185.72,77.11,0.42,25/02/2021
207,San Marcos Arteaga,Oaxaca,57.26,47.23,44.88,0.95,25/02/2021
208,La Peña,Michoacán,47.49,36.29,22.2,0.61,25/02/2021
209,El Oviachic,Sonora,4478.22,3023.14,1437.27,0.48,25/02/2021
210,Ñado,Estado de México,18.5,16.8,6.64,0.39,25/02/2021
