dam_id,dam_name,state,name_storage,namo_storage,current_storage,fill_percent,log_date
1,Aguamilpa,Nayarit,4047.31,2850.71,1320.3,0.46,28/01/2021
2,Laguna de Catemaco,Veracruz,133.22,88.26,80.16,0.91,28/01/2021
3,Angostura,Chiapas,17356.9,13169.63,11719.95,0.89,28/01/2021
4,Infiernillo,Michoacán,11880.78,6054.31,3212.63,0.53,28/01/2021
5,La Yesca,Jalisco,1491.99,1392.02,784.61,0.56,28/01/2021
6,El Caracol,Guerrero,823.39,697.46,695.58,1,28/01/2021
7,Zimapán,Hidalgo,769,699,552.21,0.79,28/01/2021
8,La Villita,Michoacán,362.31,221.29,185.48,0.84,28/01/2021
9,Apulco o Mazatepec,Puebla,13.62,12.54,4.87,0.39,28/01/2021
10,El Cajón,Nayarit,1446.1,1335.13,829.08,0.62,28/01/2021
11,Huites,Sinaloa,4069.09,2703.99,141.29,0.05,28/01/2021
12,Santa Rosa,Jalisco,211.13,195.63,116.71,0.6,28/01/2021
13,Chicoasén,Chiapas,259.56,205.98,178.7,0.87,28/01/2021
14,Malpaso Raudales de Malpaso,Chiapas,11000.59,9317.39,7388.54,0.79,28/01/2021
15,El Novillo,Sonora,3312.48,2633.58,1147.88,0.44,28/01/2021
16,Temascal,Oaxaca,7884.64,6898.19,4203.77,0.61,28/01/2021
17,Peñitas,Chiapas,397.12,215.04,174.11,0.81,28/01/2021
18,Abelardo L. Rodríguez,Aguascalientes,18.82,16,5.28,0.33,28/01/2021
19,Abelardo L. Rodríguez o Tijuana,Baja California,121.39,76.9,14.67,0.19,28/01/2021
20,Hermosillo,Sonora,284.47,219.52,0,0,28/01/2021
21,Guadalupe,Chihuahua,102.89,79.35,35.1,0.44,28/01/2021
22,Vaqueros,Jalisco,12.21,7.36,3.06,0.42,28/01/2021
23,El Humaya o El Varejonal,Sinaloa,4034.52,3086.61,962.4,0.31,28/01/2021
24,Mocuzari,Sonora,1822.14,1039.84,208.01,0.2,28/01/2021
25,Mata De Pinos,Michoacán,18.75,15.68,12.61,0.8,28/01/2021
26,Dique 10 Son.,Sonora,41.16,37.58,33.35,0.89,28/01/2021
27,Las Garzas,Guerrero,133.03,102.5,85.68,0.84,28/01/2021
28,Wilson,Michoacán,28.31,25.34,5.67,0.22,28/01/2021
29,Las Piedras,Jalisco,146.89,124.75,111,0.89,28/01/2021
30,Canoas,Durango,57.88,45,42.43,0.94,28/01/2021
31,Tomatlán o El Tule,Jalisco,707.62,466.69,421.04,0.9,28/01/2021
32,Cañada del Lobo S.L.P.,San Luis Potosí,2.16,1.24,0.33,0.27,28/01/2021
33,Chihuahua,Chihuahua,35.63,23.38,12.03,0.51,28/01/2021
34,Chila,Jalisco,1,0.76,0.59,0.77,28/01/2021
35,San José de Gracia,Aguascalientes,5.04,4.1,3.95,0.96,28/01/2021
36,Cointzio,Michoacán,79.23,68.52,44.93,0.66,28/01/2021
37,Hidalgo,Querétaro,76.46,66.08,5.18,0.08,28/01/2021
38,Chilatan,Michoacán,807.15,590.03,422.62,0.72,28/01/2021
39,Copándaro De Corrales,Michoacán,9.72,2.75,0.06,0.02,28/01/2021
40,Corrinchis,Jalisco,29,20,11.98,0.6,28/01/2021
